areaCode,areaName,areaType,date,covidOccupiedMVBeds,cumCasesBySpecimenDate,cumDeaths28DaysByDeathDate,hospitalCases
N92000002,Northern Ireland,nation,2022-04-24,1,705892,3412,
N92000002,Northern Ireland,nation,2022-04-23,0,705455,3409,
N92000002,Northern Ireland,nation,2022-04-22,0,705070,3407,
N92000002,Northern Ireland,nation,2022-04-21,3,704595,3406,
N92000002,Northern Ireland,nation,2022-04-20,2,703973,3403,208
N92000002,Northern Ireland,nation,2022-04-19,1,703291,3397,
N92000002,Northern Ireland,nation,2022-04-18,2,702572,3396,
N92000002,Northern Ireland,nation,2022-04-17,1,701981,3393,
N92000002,Northern Ireland,nation,2022-04-16,2,701568,3384,
N92000002,Northern Ireland,nation,2022-04-15,2,701098,3383,
N92000002,Northern Ireland,nation,2022-04-14,1,700570,3380,
N92000002,Northern Ireland,nation,2022-04-13,1,699918,3377,230
N92000002,Northern Ireland,nation,2022-04-12,1,699134,3372,
N92000002,Northern Ireland,nation,2022-04-11,1,698326,3369,
N92000002,Northern Ireland,nation,2022-04-10,0,697417,3369,
N92000002,Northern Ireland,nation,2022-04-09,1,696702,3364,
N92000002,Northern Ireland,nation,2022-04-08,2,696114,3360,
N92000002,Northern Ireland,nation,2022-04-07,1,695436,3357,
N92000002,Northern Ireland,nation,2022-04-06,3,694487,3352,246
N92000002,Northern Ireland,nation,2022-04-05,4,693416,3348,
N92000002,Northern Ireland,nation,2022-04-04,2,692185,3346,
N92000002,Northern Ireland,nation,2022-04-03,2,690864,3342,
N92000002,Northern Ireland,nation,2022-04-02,2,689867,3338,
N92000002,Northern Ireland,nation,2022-04-01,3,689058,3335,
N92000002,Northern Ireland,nation,2022-03-31,3,688073,3330,
N92000002,Northern Ireland,nation,2022-03-30,4,686958,3324,251
N92000002,Northern Ireland,nation,2022-03-29,3,685589,3322,
N92000002,Northern Ireland,nation,2022-03-28,4,684127,3317,
N92000002,Northern Ireland,nation,2022-03-27,4,682397,3313,
N92000002,Northern Ireland,nation,2022-03-26,4,681059,3306,
N92000002,Northern Ireland,nation,2022-03-25,4,679885,3303,
N92000002,Northern Ireland,nation,2022-03-24,4,678453,3294,
N92000002,Northern Ireland,nation,2022-03-23,4,676603,3293,265
N92000002,Northern Ireland,nation,2022-03-22,3,674278,3287,
N92000002,Northern Ireland,nation,2022-03-21,2,671874,3283,
N92000002,Northern Ireland,nation,2022-03-20,1,669039,3281,
N92000002,Northern Ireland,nation,2022-03-19,1,666866,3275,
N92000002,Northern Ireland,nation,2022-03-18,0,665221,3273,
N92000002,Northern Ireland,nation,2022-03-17,0,663517,3266,
N92000002,Northern Ireland,nation,2022-03-16,0,661847,3266,268
N92000002,Northern Ireland,nation,2022-03-15,0,659811,3263,
N92000002,Northern Ireland,nation,2022-03-14,1,657407,3261,
N92000002,Northern Ireland,nation,2022-03-13,1,654841,3256,
N92000002,Northern Ireland,nation,2022-03-12,1,652791,3252,
N92000002,Northern Ireland,nation,2022-03-11,1,651105,3250,
N92000002,Northern Ireland,nation,2022-03-10,1,649145,3247,
N92000002,Northern Ireland,nation,2022-03-09,1,646933,3245,255
N92000002,Northern Ireland,nation,2022-03-08,2,644400,3242,
N92000002,Northern Ireland,nation,2022-03-07,2,641710,3238,
N92000002,Northern Ireland,nation,2022-03-06,3,639004,3234,
N92000002,Northern Ireland,nation,2022-03-05,1,636795,3232,
N92000002,Northern Ireland,nation,2022-03-04,1,635039,3229,
N92000002,Northern Ireland,nation,2022-03-03,3,633173,3227,
N92000002,Northern Ireland,nation,2022-03-02,3,631016,3224,233
N92000002,Northern Ireland,nation,2022-03-01,5,628620,3218,
N92000002,Northern Ireland,nation,2022-02-28,6,626122,3215,
N92000002,Northern Ireland,nation,2022-02-27,5,623602,3212,
N92000002,Northern Ireland,nation,2022-02-26,4,621512,3207,
N92000002,Northern Ireland,nation,2022-02-25,5,619909,3207,
N92000002,Northern Ireland,nation,2022-02-24,4,618200,3199,
N92000002,Northern Ireland,nation,2022-02-23,6,616313,3198,236
N92000002,Northern Ireland,nation,2022-02-22,5,613942,3195,
N92000002,Northern Ireland,nation,2022-02-21,7,611263,3191,
N92000002,Northern Ireland,nation,2022-02-20,6,608398,3188,
N92000002,Northern Ireland,nation,2022-02-19,5,605962,3183,
N92000002,Northern Ireland,nation,2022-02-18,5,604068,3178,
N92000002,Northern Ireland,nation,2022-02-17,6,601972,3171,
N92000002,Northern Ireland,nation,2022-02-16,7,599640,3169,243
N92000002,Northern Ireland,nation,2022-02-15,6,596709,3165,
N92000002,Northern Ireland,nation,2022-02-14,6,593840,3162,
N92000002,Northern Ireland,nation,2022-02-13,8,590841,3158,
N92000002,Northern Ireland,nation,2022-02-12,9,588331,3156,
N92000002,Northern Ireland,nation,2022-02-11,8,586148,3153,
N92000002,Northern Ireland,nation,2022-02-10,11,583711,3149,
N92000002,Northern Ireland,nation,2022-02-09,11,580898,3147,240
N92000002,Northern Ireland,nation,2022-02-08,12,577439,3142,
N92000002,Northern Ireland,nation,2022-02-07,11,573602,3137,
N92000002,Northern Ireland,nation,2022-02-06,10,569527,3132,
N92000002,Northern Ireland,nation,2022-02-05,9,566334,3130,
N92000002,Northern Ireland,nation,2022-02-04,9,563645,3127,
N92000002,Northern Ireland,nation,2022-02-03,7,560570,3126,
N92000002,Northern Ireland,nation,2022-02-02,10,556908,3124,216
N92000002,Northern Ireland,nation,2022-02-01,13,552647,3121,
N92000002,Northern Ireland,nation,2022-01-31,16,548079,3115,
N92000002,Northern Ireland,nation,2022-01-30,14,543108,3111,
N92000002,Northern Ireland,nation,2022-01-29,16,538888,3108,
N92000002,Northern Ireland,nation,2022-01-28,18,535474,3105,
N92000002,Northern Ireland,nation,2022-01-27,18,531867,3100,
N92000002,Northern Ireland,nation,2022-01-26,17,527962,3089,237
N92000002,Northern Ireland,nation,2022-01-25,18,523615,3086,
N92000002,Northern Ireland,nation,2022-01-24,20,518766,3079,
N92000002,Northern Ireland,nation,2022-01-23,20,513428,3074,
N92000002,Northern Ireland,nation,2022-01-22,17,509028,3072,
N92000002,Northern Ireland,nation,2022-01-21,19,505762,3065,
N92000002,Northern Ireland,nation,2022-01-20,21,502214,3061,
N92000002,Northern Ireland,nation,2022-01-19,20,498366,3057,250
N92000002,Northern Ireland,nation,2022-01-18,22,494329,3053,
N92000002,Northern Ireland,nation,2022-01-17,22,489931,3047,
N92000002,Northern Ireland,nation,2022-01-16,23,485324,3044,
N92000002,Northern Ireland,nation,2022-01-15,26,481704,3038,
N92000002,Northern Ireland,nation,2022-01-14,25,478862,3036,
N92000002,Northern Ireland,nation,2022-01-13,22,476170,3034,
N92000002,Northern Ireland,nation,2022-01-12,24,473280,3026,292
N92000002,Northern Ireland,nation,2022-01-11,22,470150,3015,
N92000002,Northern Ireland,nation,2022-01-10,22,466918,3015,
N92000002,Northern Ireland,nation,2022-01-09,25,463304,3015,
N92000002,Northern Ireland,nation,2022-01-08,26,460466,3008,
N92000002,Northern Ireland,nation,2022-01-07,26,457829,3006,
N92000002,Northern Ireland,nation,2022-01-06,24,455121,3003,
N92000002,Northern Ireland,nation,2022-01-05,24,451543,3001,307
N92000002,Northern Ireland,nation,2022-01-04,25,444724,2998,
N92000002,Northern Ireland,nation,2022-01-03,26,436254,2993,
N92000002,Northern Ireland,nation,2022-01-02,25,428945,2990,
N92000002,Northern Ireland,nation,2022-01-01,25,422033,2986,
N92000002,Northern Ireland,nation,2021-12-31,25,416648,2982,
N92000002,Northern Ireland,nation,2021-12-30,24,408652,2979,
N92000002,Northern Ireland,nation,2021-12-29,29,399912,2979,252
N92000002,Northern Ireland,nation,2021-12-28,25,390936,2975,
N92000002,Northern Ireland,nation,2021-12-27,26,382526,2971,
N92000002,Northern Ireland,nation,2021-12-26,25,375216,2968,
N92000002,Northern Ireland,nation,2021-12-25,28,371698,2966,
N92000002,Northern Ireland,nation,2021-12-24,25,369036,2962,
N92000002,Northern Ireland,nation,2021-12-23,26,364746,2962,
N92000002,Northern Ireland,nation,2021-12-22,26,360428,2959,215
N92000002,Northern Ireland,nation,2021-12-21,26,356056,2958,
N92000002,Northern Ireland,nation,2021-12-20,23,352228,2956,
N92000002,Northern Ireland,nation,2021-12-19,24,349518,2952,
N92000002,Northern Ireland,nation,2021-12-18,23,347417,2951,
N92000002,Northern Ireland,nation,2021-12-17,24,345442,2949,
N92000002,Northern Ireland,nation,2021-12-16,25,343607,2944,
N92000002,Northern Ireland,nation,2021-12-15,27,341601,2941,243
N92000002,Northern Ireland,nation,2021-12-14,27,339377,2935,
N92000002,Northern Ireland,nation,2021-12-13,29,337172,2930,
N92000002,Northern Ireland,nation,2021-12-12,32,335240,2927,
N92000002,Northern Ireland,nation,2021-12-11,30,333806,2924,
N92000002,Northern Ireland,nation,2021-12-10,31,332367,2921,
N92000002,Northern Ireland,nation,2021-12-09,30,330903,2919,
N92000002,Northern Ireland,nation,2021-12-08,34,329222,2915,266
N92000002,Northern Ireland,nation,2021-12-07,28,327336,2912,
N92000002,Northern Ireland,nation,2021-12-06,28,325535,2907,
N92000002,Northern Ireland,nation,2021-12-05,25,323603,2902,
N92000002,Northern Ireland,nation,2021-12-04,26,322076,2900,
N92000002,Northern Ireland,nation,2021-12-03,28,320677,2893,
N92000002,Northern Ireland,nation,2021-12-02,28,319096,2887,
N92000002,Northern Ireland,nation,2021-12-01,24,317207,2883,241
N92000002,Northern Ireland,nation,2021-11-30,23,315215,2881,
N92000002,Northern Ireland,nation,2021-11-29,24,313247,2879,
N92000002,Northern Ireland,nation,2021-11-28,27,311229,2877,
N92000002,Northern Ireland,nation,2021-11-27,25,309733,2872,
N92000002,Northern Ireland,nation,2021-11-26,22,308378,2869,
N92000002,Northern Ireland,nation,2021-11-25,24,306953,2866,
N92000002,Northern Ireland,nation,2021-11-24,25,305334,2857,280
N92000002,Northern Ireland,nation,2021-11-23,25,303690,2853,
N92000002,Northern Ireland,nation,2021-11-22,26,301916,2846,
N92000002,Northern Ireland,nation,2021-11-21,25,300050,2842,
N92000002,Northern Ireland,nation,2021-11-20,22,298580,2839,
N92000002,Northern Ireland,nation,2021-11-19,21,297165,2830,
N92000002,Northern Ireland,nation,2021-11-18,22,295523,2828,
N92000002,Northern Ireland,nation,2021-11-17,26,293842,2819,294
N92000002,Northern Ireland,nation,2021-11-16,26,292096,2814,
N92000002,Northern Ireland,nation,2021-11-15,28,290341,2802,
N92000002,Northern Ireland,nation,2021-11-14,25,288465,2796,
N92000002,Northern Ireland,nation,2021-11-13,27,286996,2793,
N92000002,Northern Ireland,nation,2021-11-12,27,285651,2789,
N92000002,Northern Ireland,nation,2021-11-11,30,284348,2785,
N92000002,Northern Ireland,nation,2021-11-10,28,282866,2780,295
N92000002,Northern Ireland,nation,2021-11-09,28,281396,2774,
N92000002,Northern Ireland,nation,2021-11-08,31,279803,2766,
N92000002,Northern Ireland,nation,2021-11-07,34,278292,2759,
N92000002,Northern Ireland,nation,2021-11-06,34,277264,2752,
N92000002,Northern Ireland,nation,2021-11-05,32,276266,2746,
N92000002,Northern Ireland,nation,2021-11-04,31,275174,2742,
N92000002,Northern Ireland,nation,2021-11-03,30,273987,2736,307
N92000002,Northern Ireland,nation,2021-11-02,29,272805,2724,
N92000002,Northern Ireland,nation,2021-11-01,28,271645,2716,
N92000002,Northern Ireland,nation,2021-10-31,28,270396,2712,
N92000002,Northern Ireland,nation,2021-10-30,23,269436,2706,
N92000002,Northern Ireland,nation,2021-10-29,25,268476,2698,
N92000002,Northern Ireland,nation,2021-10-28,24,267403,2688,
N92000002,Northern Ireland,nation,2021-10-27,26,266229,2682,305
N92000002,Northern Ireland,nation,2021-10-26,26,264987,2675,
N92000002,Northern Ireland,nation,2021-10-25,24,263724,2671,
N92000002,Northern Ireland,nation,2021-10-24,22,262495,2666,
N92000002,Northern Ireland,nation,2021-10-23,23,261443,2663,
N92000002,Northern Ireland,nation,2021-10-22,24,260434,2657,
N92000002,Northern Ireland,nation,2021-10-21,25,259382,2646,
N92000002,Northern Ireland,nation,2021-10-20,22,258245,2639,299
N92000002,Northern Ireland,nation,2021-10-19,20,256849,2636,
N92000002,Northern Ireland,nation,2021-10-18,24,255387,2631,
N92000002,Northern Ireland,nation,2021-10-17,24,253937,2622,
N92000002,Northern Ireland,nation,2021-10-16,24,252872,2620,
N92000002,Northern Ireland,nation,2021-10-15,22,251871,2614,
N92000002,Northern Ireland,nation,2021-10-14,27,250775,2610,
N92000002,Northern Ireland,nation,2021-10-13,26,249523,2605,280
N92000002,Northern Ireland,nation,2021-10-12,21,248227,2600,
N92000002,Northern Ireland,nation,2021-10-11,25,246824,2597,
N92000002,Northern Ireland,nation,2021-10-10,26,245380,2592,
N92000002,Northern Ireland,nation,2021-10-09,26,244226,2590,
N92000002,Northern Ireland,nation,2021-10-08,28,243219,2585,
N92000002,Northern Ireland,nation,2021-10-07,26,241980,2581,
N92000002,Northern Ireland,nation,2021-10-06,27,240705,2578,287
N92000002,Northern Ireland,nation,2021-10-05,27,239428,2576,
N92000002,Northern Ireland,nation,2021-10-04,28,238139,2573,
N92000002,Northern Ireland,nation,2021-10-03,27,236813,2570,
N92000002,Northern Ireland,nation,2021-10-02,25,235769,2569,
N92000002,Northern Ireland,nation,2021-10-01,26,234870,2565,
N92000002,Northern Ireland,nation,2021-09-30,25,233955,2563,
N92000002,Northern Ireland,nation,2021-09-29,27,232933,2558,279
N92000002,Northern Ireland,nation,2021-09-28,24,231771,2555,
N92000002,Northern Ireland,nation,2021-09-27,25,230656,2552,
N92000002,Northern Ireland,nation,2021-09-26,23,229328,2548,
N92000002,Northern Ireland,nation,2021-09-25,23,228415,2544,
N92000002,Northern Ireland,nation,2021-09-24,23,227592,2539,
N92000002,Northern Ireland,nation,2021-09-23,25,226656,2533,
N92000002,Northern Ireland,nation,2021-09-22,26,225576,2525,289
N92000002,Northern Ireland,nation,2021-09-21,25,224472,2516,
N92000002,Northern Ireland,nation,2021-09-20,27,223261,2512,
N92000002,Northern Ireland,nation,2021-09-19,28,222002,2508,
N92000002,Northern Ireland,nation,2021-09-18,27,221063,2503,
N92000002,Northern Ireland,nation,2021-09-17,31,220197,2499,
N92000002,Northern Ireland,nation,2021-09-16,33,219210,2489,
N92000002,Northern Ireland,nation,2021-09-15,33,218146,2482,330
N92000002,Northern Ireland,nation,2021-09-14,36,216954,2479,
N92000002,Northern Ireland,nation,2021-09-13,32,215671,2469,
N92000002,Northern Ireland,nation,2021-09-12,33,214294,2459,
N92000002,Northern Ireland,nation,2021-09-11,35,213374,2451,
N92000002,Northern Ireland,nation,2021-09-10,35,212371,2445,
N92000002,Northern Ireland,nation,2021-09-09,34,210999,2444,
N92000002,Northern Ireland,nation,2021-09-08,33,209345,2438,372
N92000002,Northern Ireland,nation,2021-09-07,35,207795,2428,
N92000002,Northern Ireland,nation,2021-09-06,36,206134,2423,
N92000002,Northern Ireland,nation,2021-09-05,34,204378,2419,
N92000002,Northern Ireland,nation,2021-09-04,35,203079,2406,
N92000002,Northern Ireland,nation,2021-09-03,38,201868,2399,
N92000002,Northern Ireland,nation,2021-09-02,38,200492,2393,
N92000002,Northern Ireland,nation,2021-09-01,37,199103,2385,347
N92000002,Northern Ireland,nation,2021-08-31,37,197606,2372,
N92000002,Northern Ireland,nation,2021-08-30,33,196012,2365,
N92000002,Northern Ireland,nation,2021-08-29,31,194589,2358,
N92000002,Northern Ireland,nation,2021-08-28,29,193511,2350,
N92000002,Northern Ireland,nation,2021-08-27,27,192345,2340,
N92000002,Northern Ireland,nation,2021-08-26,26,190888,2335,
N92000002,Northern Ireland,nation,2021-08-25,26,189235,2330,330
N92000002,Northern Ireland,nation,2021-08-24,26,187523,2326,
N92000002,Northern Ireland,nation,2021-08-23,28,185865,2321,
N92000002,Northern Ireland,nation,2021-08-22,33,184094,2313,
N92000002,Northern Ireland,nation,2021-08-21,33,182810,2303,
N92000002,Northern Ireland,nation,2021-08-20,33,181327,2291,
N92000002,Northern Ireland,nation,2021-08-19,31,179724,2286,
N92000002,Northern Ireland,nation,2021-08-18,32,177907,2279,326
N92000002,Northern Ireland,nation,2021-08-17,33,176116,2268,
N92000002,Northern Ireland,nation,2021-08-16,34,174428,2261,
N92000002,Northern Ireland,nation,2021-08-15,32,172731,2257,
N92000002,Northern Ireland,nation,2021-08-14,28,171419,2255,
N92000002,Northern Ireland,nation,2021-08-13,32,170189,2251,
N92000002,Northern Ireland,nation,2021-08-12,32,168863,2245,
N92000002,Northern Ireland,nation,2021-08-11,31,167491,2239,301
N92000002,Northern Ireland,nation,2021-08-10,32,166048,2234,
N92000002,Northern Ireland,nation,2021-08-09,34,164620,2231,
N92000002,Northern Ireland,nation,2021-08-08,29,163212,2228,
N92000002,Northern Ireland,nation,2021-08-07,33,162120,2220,
N92000002,Northern Ireland,nation,2021-08-06,28,161064,2217,
N92000002,Northern Ireland,nation,2021-08-05,27,159853,2212,
N92000002,Northern Ireland,nation,2021-08-04,29,158451,2208,270
N92000002,Northern Ireland,nation,2021-08-03,26,157111,2205,
N92000002,Northern Ireland,nation,2021-08-02,23,155817,2204,
N92000002,Northern Ireland,nation,2021-08-01,24,154648,2201,
N92000002,Northern Ireland,nation,2021-07-31,21,153780,2194,
N92000002,Northern Ireland,nation,2021-07-30,25,152909,2189,
N92000002,Northern Ireland,nation,2021-07-29,25,151893,2184,
N92000002,Northern Ireland,nation,2021-07-28,23,150694,2178,268
N92000002,Northern Ireland,nation,2021-07-27,21,149367,2175,
N92000002,Northern Ireland,nation,2021-07-26,16,147950,2173,
N92000002,Northern Ireland,nation,2021-07-25,14,146648,2173,
N92000002,Northern Ireland,nation,2021-07-24,11,145598,2172,
N92000002,Northern Ireland,nation,2021-07-23,8,144562,2170,
N92000002,Northern Ireland,nation,2021-07-22,5,143300,2168,
N92000002,Northern Ireland,nation,2021-07-21,3,141949,2166,161
N92000002,Northern Ireland,nation,2021-07-20,2,140461,2165,
N92000002,Northern Ireland,nation,2021-07-19,3,138966,2164,
